date,lowest,volume,amount,avg_price,opening,closing,highest,quantity
2014-04-15,26.99923,25906.14566418,105,30.5498993,26.99923,31.0022,35.5,847.9944699
2014-04-16,29.10002,24073.27392637,79,30.57981421,31.0022,31.58,32.14961,787.22760572
2014-04-17,29.5,20631.70103568,71,30.10285284,30.51002,31.4,31.51,685.37361372
2014-04-18,29.4,3373.21615578,29,29.60999004,30.50001,29.4,30.6183,113.92155659
2014-04-19,29.49999,2440.11195332,21,29.65730851,29.49999,29.8,30.49999,82.27691843
2014-04-20,29.7,193.2036012,7,29.93779725,29.7,29.999,29.999,6.45350089
2014-04-21,29.1005,713.51479997,18,29.67785849,29.70001,29.1005,30.49998,24.04199077
2014-04-22,28.60003,2581.41554131,33,29.43664002,29.10003,28.60003,29.9822,87.6939603
2014-04-23,28.60003,4618.90384028,57,30.25459869,29.89999,30.4,31.49,152.66782706
2014-04-24,29.1,18292.81100146,68,31.39351901,30.4,30.55,32.99,582.69386741
2014-04-25,28.3,21634.01628096,99,29.12820174,31.39999,28.3,31.39999,742.71719457
2014-04-26,28.0,3386.86785989,28,28.70885462,29.19083,28.10002,29.6,117.97293568
2014-04-27,25.99999,10925.81620097,50,27.11428625,28.2,26.0,28.2,402.95422501
2014-04-28,25.5,5303.97095057,34,26.81272343,25.6,27.67078,27.79999,197.81544998
2014-04-29,25.2,3999.61393451,32,26.61576408,27.0,27.0,27.60327,150.2723695
2014-04-30,25.20001,4855.64596819,33,26.72511389,25.24169,26.90871,27.65977,181.68850426
2014-05-01,26.4,2014.18693384,11,27.01073491,27.65977,27.66,27.66,74.56986789
2014-05-02,26.0,5333.59955018,39,27.06250142,27.5,27.6,28.18179,197.0844996
2014-05-03,26.55001,2290.874804,16,27.0068166,26.81001,26.55001,27.6,84.82579929
2014-05-04,26.02002,2404.01145864,15,26.15018626,26.55,26.02005,26.55,91.93094975
2014-05-05,26.02,4272.56892538,29,26.12857335,26.02005,26.02,26.99995,163.52094192
2014-05-06,25.56,2934.35656944,35,25.89485897,26.02,26.59999,26.69123,113.31811357
2014-05-07,26.3,936.47801942,15,26.50640999,26.3,26.59999,26.59999,35.33024728
2014-05-08,26.00001,4737.3417436,33,26.94204567,26.00001,26.59998,27.0,175.83452283
2014-05-09,26.0,4523.36915454,42,26.85979711,26.5,27.0,27.33143,168.40667621
2014-05-10,26.80001,731.42678337,11,27.27385963,26.80001,27.33143,27.33143,26.81786859
2014-05-11,26.3,1069.5584905,12,26.71065673,26.80005,26.3001,26.80005,40.04238838
2014-05-12,26.0,4172.98441334,31,26.16316428,26.4,26.02001,26.98999,159.49846009
2014-05-13,25.99999,4784.91868396,23,26.11192584,26.02001,26.71999,26.75999,183.24648722
2014-05-14,26.01002,4763.31637791,30,26.34531157,26.71999,26.71995,26.73989,180.80319015
2014-05-15,26.13001,561.03537351,13,26.54743236,26.71995,26.13001,26.71995,21.13331963
2014-05-16,26.01002,6152.00633456,30,26.31567948,26.69998,26.03303,26.72997,233.77721782
2014-05-17,26.03301,1362.08992031,130,26.41943933,26.03303,26.68999,26.70996,51.55635225
2014-05-18,26.0,5319.87851938,21,26.05018759,26.07701,26.29999,26.5,204.21651483
2014-05-19,25.55,3051.00314938,23,26.02778567,26.29999,26.28999,26.3,117.22100327
2014-05-20,25.55011,5886.26118033,48,26.43605211,26.0,26.65,26.69,222.66037135
2014-05-21,25.57,5829.17231134,29,26.09524886,26.65,25.57,26.7,223.3805986
2014-05-22,25.8,20574.46912302,83,26.64183806,26.19999,27.4,27.4,772.26162382
2014-05-23,26.78107,20497.74964929,160,27.88209117,26.78107,28.5,29.5,735.15826083
2014-05-24,28.5,4459.60631169,34,29.09523699,28.96999,29.43,29.927,153.27616383
2014-05-25,28.5,11167.52383082,64,28.70248523,29.4,28.5,29.4,389.07863697
2014-05-26,28.001,8171.64480587,42,28.5977824,28.99999,28.95,29.00001,285.74400248
2014-05-27,26.1,8214.87578983,42,27.68480148,28.02002,27.97998,28.85,296.72872301
2014-05-28,26.5,2911.99941466,65,27.17238401,26.51,27.033,27.9799,107.16760863
2014-05-29,26.78,1218.79040107,13,27.10267347,27.83999,27.5,27.83999,44.96937922
2014-05-30,26.90003,4116.25013954,33,27.19970836,26.90003,27.10001,28.0,151.33434836
2014-05-31,27.0,12734.62253353,62,27.30374527,27.1,27.9,28.0,466.40570388
2014-06-01,27.1,1098.21222066,25,27.58122614,27.9,28.0,28.0,39.81738212
2014-06-02,26.5,7202.69305201,60,27.67322021,28.0,28.48,28.8,260.27665006
2014-06-03,26.5,8258.83744924,50,27.59210041,28.46,26.5,28.5,299.31891106
2014-06-04,26.50004,958.99554894,26,26.84091014,26.51,26.53001,27.99989,35.72887596
2014-06-05,26.53001,5877.43911229,39,27.04326564,26.99999,26.63,27.86999,217.33466628
2014-06-06,27.0,10489.13713977,33,27.66785042,27.45,27.0,28.0,379.10921818
2014-06-07,27.0,864.89684134,6,27.86674657,27.0,27.00001,27.87998,31.036879
2014-06-08,27.00003,103.10660266,4,27.43656271,27.85997,27.20002,27.85997,3.758
2014-06-09,26.8,2924.78709955,27,27.04091414,27.20002,26.82002,27.85969,108.16154677
2014-06-10,26.5,10680.37705167,34,26.66351453,26.82002,26.5,27.57999,400.56148791
2014-06-11,26.10001,3024.78058212,19,26.39210486,27.36999,26.99999,27.37,114.6092969
2014-06-12,25.7,6582.74386435,34,26.14976552,26.5,25.7,26.9998,251.73242411
2014-06-13,25.10002,5116.85254394,46,25.83508444,25.79,25.30004,26.5,198.05828605
2014-06-14,24.53,4132.64943657,39,25.41881779,25.3,25.87084,25.99998,162.58228339
2014-06-15,24.53,5660.86412284,28,24.77036301,24.77001,24.53,25.85582,228.5337571
2014-06-16,24.0,11390.3218046,70,24.50230471,24.53102,24.50452022,25.126,464.86736415
2014-06-17,21.75072,2870.19270586,49,23.37666828,24.50452022,24.39998,24.5635952,122.78022989
2014-06-18,22.01,1291.73943827,38,23.12903063,22.69999,22.99999,24.39997,55.84926834
2014-06-19,23.0,2663.65179167,29,24.01895833,23.0,23.35,24.98,110.89788969
2014-06-20,22.65,6072.77206408,45,23.40123351,23.3,24.05,24.94989,259.50649407
2014-06-21,24.0,402.73729463,8,24.00975704,24.05,24.04999,24.05,16.77390129
2014-06-22,24.0,920.71070727,9,24.01200142,24.05,24.0,24.10001,38.34377198
2014-06-23,23.50004,3539.14570153,16,23.99430397,24.69999,23.98,24.69999,147.49941092
2014-06-24,21.99999,8808.70712068,47,22.5956666,23.98999,22.51001,23.98999,389.84055117
2014-06-25,21.1,6643.02296327,33,21.84074662,22.60001,23.87999,23.87999,304.15732015
2014-06-26,21.0,3474.83231561,23,22.19158213,21.20001,22.88,23.06,156.583352
2014-06-27,21.77,1500.55114357,28,22.1450959,22.88,22.86998,22.88,67.75997496
2014-06-28,21.1,1084.53025263,16,21.8874801,22.00001,21.1001,22.86998,49.55025648
2014-06-29,20.11,5949.78541089,28,20.64782596,22.70999,21.49,22.70999,288.15553863
2014-06-30,20.01,3917.78048141,33,20.72464274,21.49,20.06002,21.49,189.03971138
2014-07-01,18.89999,7140.18160638,69,20.18568122,20.06002,20.14998,21.44998,353.72507509
2014-07-02,18.81,9634.09294194,47,19.64046581,20.0,20.1,20.14998,490.52262995
2014-07-03,19.2,3876.30569743,35,19.56718072,20.1,19.30000836,20.15,198.10241208
2014-07-04,18.0,15035.61969989,52,18.86830289,19.30001,18.0,19.45765,796.87186421
2014-07-05,16.53003,5914.36101592,24,17.94069094,18.55507,17.5,18.56,329.66183055
2014-07-06,16.8,4093.8523501,20,17.00767539,17.5,17.02,17.5,240.70616678
2014-07-07,17.02,3516.39263929,24,17.56567299,17.02,18.36,18.39,200.18547776
2014-07-08,17.60001,8758.52021735,31,18.74724757,17.60001,18.98,19.0,467.18966006
2014-07-09,18.11001,5348.20631299,22,18.87052363,18.11001,18.8,19.0,283.41589344
2014-07-10,18.6,5513.13180702,44,19.20207026,18.8,18.65,19.99,287.11132355
2014-07-11,18.15,5753.83001999,30,18.437331,18.65,19.0,19.73329,312.07499722
2014-07-12,18.40005,12104.67843754,48,19.99307459,19.0,20.11,21.44,605.44356918
2014-07-13,20.11,2076.64924563,7,20.26009719,20.12,21.41996,21.41996,102.49947104
2014-07-14,20.00001,3326.45220578,15,20.366838,20.33,20.50999,21.0,163.32688492
2014-07-15,20.0,1665.57182653,22,20.29214995,20.50999,20.49999,20.50999,82.07961359
2014-07-16,19.09999,9122.68520289,32,20.02698136,20.11635,20.11801,21.0,455.51973311
2014-07-17,19.46,3128.64989443,31,20.78201199,20.11801,20.51961,21.0,150.54605374
2014-07-18,20.51962,4589.36349759,45,21.24372556,20.51962,20.9,21.48,216.03383476
2014-07-19,21.05001,1147.53128056,16,21.34099113,21.44949,21.06,21.475,53.77122709
2014-07-20,21.0,877.83187054,9,21.05051623,21.44699,21.0,21.44699,41.70120395
2014-07-21,20.50001,4412.12080767,23,21.02124382,21.0,21.0999,21.1999,209.88866524
2014-07-22,20.64424,6246.0542752,28,21.22731052,20.64424,21.011,21.3,294.24614439
2014-07-23,20.55614,4659.02211248,28,20.97919209,21.1,20.5712,21.3,222.07824271
2014-07-24,20.37002,11874.4304474,42,20.65317837,20.90574,20.38,21.3,574.94445809
2014-07-25,19.48,11022.50446305,96,20.97447134,20.37002,20.2399,23.0,525.52001358
2014-07-26,19.22,1305.70422067,13,19.50181886,19.51002,19.22,19.99,66.95294576
2014-07-27,19.09539,2457.6234613,19,19.291839,19.87432,19.87432,19.87432,127.39187081
2014-07-28,19.0,1966.32198562,25,19.18278158,19.00001,19.87,19.87432,102.50452871
2014-07-29,19.48999,3982.99531557,33,19.60584316,19.50001,19.5001,20.0,203.15348254
2014-07-30,19.0,2928.82620721,25,19.43259612,19.50009,19.0,19.59,150.71718615
2014-07-31,18.9,1597.24465696,15,19.06144382,18.99999,19.3258,19.3258,83.79452636
2014-08-01,18.65,3465.83033245,26,19.01302321,19.00001,19.495,19.5,182.28717727
2014-08-02,19.45,841.63456407,9,19.49313675,19.495,19.5,19.5,43.17594314
2014-08-03,18.99265,622.77734211,5,19.25790518,19.10001,19.49,19.49,32.33878952
2014-08-04,18.99265,1526.92776288,19,19.18036785,18.99266,18.99268,19.5,79.60888834
2014-08-05,18.61,5057.34561786,28,18.66901846,18.99267,18.61,18.99268,270.89509974
2014-08-06,17.99999,3926.14756584,37,18.28490675,18.61,18.62343,18.66215,214.72067755
2014-08-07,17.01001,1761.99429664,18,17.64236933,18.10001,17.12001,18.27096,99.87288352
2014-08-08,17.59,1025.92644076,14,18.02005027,18.08628,17.59,18.099,56.93249606
2014-08-09,17.59,441.68880053,6,17.89915264,18.03364,17.59,18.03365,24.67652014
2014-08-10,17.49999,1006.72963719,8,17.5163104,17.5,17.59,17.59,57.47384089
2014-08-11,15.01,13948.56447014,95,16.65826539,17.59,16.38,18.099,837.33594948
2014-08-12,13.91001,9639.47462212,38,15.1087549,15.01001,15.29,15.4,638.00589046
2014-08-13,12.01,6340.25858725,33,13.68050816,14.50001,12.7,14.50001,463.45197964
2014-08-14,12.12,6298.4608345,43,13.3367478,13.48999,13.9,14.29,472.2636231
2014-08-15,12.83301,789.20739381,12,13.9993019,14.07,14.05,14.27,56.37476777
2014-08-16,12.85001,428.45319058,8,13.34357962,12.85001,12.86774,13.95,32.10931421
2014-08-17,11.63032,4630.86552986,27,12.21356105,13.54578,11.63032,13.54578,379.15768475
2014-08-18,9.51,11968.18901353,73,10.36792288,11.63032,10.17764,11.99,1154.34780469
2014-08-19,9.99999,6334.79905045,58,11.4702653,10.1,12.0,14.36,552.2800809
2014-08-20,11.533,7156.97554424,56,13.76143254,11.533,14.94,14.97,520.07489202
2014-08-21,13.72,3658.26957794,40,14.33662723,14.00001,14.0001,14.94,255.16947048
2014-08-22,12.17349,3337.16708743,52,13.1241087,14.2,13.01001,14.2,254.27761709
2014-08-23,12.19999,1812.43625334,20,12.88867071,13.01001,12.50001,13.01001,140.62243451
2014-08-24,12.89,1993.20346853,13,12.99088354,12.98,13.0,13.5,153.43093963
2014-08-25,12.00009,7723.45983099,64,12.48071474,13.00001,12.00009,13.76815,618.83153241
2014-08-26,12.14,5041.48463213,33,12.93794898,13.31999,13.78,13.78,389.6664486
2014-08-27,13.07,915.01868879,15,13.37994761,13.75,13.07001,13.75,68.38731476
2014-08-28,12.7,1175.1201282,17,12.93224667,13.07001,13.07001,13.07001,90.86743847
2014-08-29,13.02,262.42298624,13,13.16076782,13.02001,13.02013,13.43999,19.93979302
2014-08-30,12.7,1291.81526783,18,12.92139193,13.3,13.3,13.3,99.97493106
2014-08-31,12.01002,4151.88989131,33,12.51419309,12.71,12.2,13.3,331.77447884
2014-09-01,11.4,3888.36997417,34,12.15785669,12.01001,11.4,12.61,319.82363952
2014-09-02,11.01,5333.58435191,46,12.13937793,11.43499,11.71001,12.89,439.36224585
2014-09-03,11.7,3212.44051039,36,11.8776444,12.31999,11.7,12.8,270.46107813
2014-09-04,11.5,1065.8107281,17,12.07573856,11.71,12.26,12.27,88.26050039
2014-09-05,12.26,134.86,1,12.26,12.26,12.26,12.26,11.0
2014-09-06,11.66666,4394.42064367,35,12.42267534,12.26,12.1,12.98,353.74188925
2014-09-07,12.09999,436.72992616,10,12.10674345,12.1,12.09999,12.34,36.07327834
2014-09-08,11.8,814.81321576,14,12.05040233,12.09,12.0,12.09,67.61709639
2014-09-09,11.99,5839.61900619,21,12.0100463,12.0,12.28999,12.29,486.22785113
2014-09-10,12.2,6743.85358609,96,13.52319228,12.2,14.10317,14.88989,498.68799089
2014-09-11,11.93,4832.11051281,29,12.4568854,13.34001,12.3213,13.49999,387.90679676
2014-09-12,12.3213,1610.8953659,21,12.88303161,12.3213,13.51001,13.51001,125.04008486
2014-09-13,12.601,2348.655808,23,13.17447423,12.601,12.87,14.0,178.27320973
2014-09-14,12.71035,715.72795423,11,12.85779062,12.71035,13.67,13.7,55.66492529
2014-09-15,12.90001,1529.24306678,20,13.12364027,12.90001,12.91,13.5,116.52582941
2014-09-16,12.64,1099.33739935,11,12.86963457,12.91,12.64,12.99999,85.42102682
2014-09-17,12.0,2842.18890585,26,12.60173782,12.65001,13.08999,13.1,225.53944121
2014-09-18,11.66666,1270.01728406,20,12.19524989,12.95999,11.67,12.95999,104.14032472
2014-09-19,11.0,7118.64651525,54,11.46731323,11.66999,11.19999,12.1721,620.77719279
2014-09-20,11.1,103.35394266,5,11.15627814,11.19999,11.2,11.2,9.26419558
2014-09-21,10.19999,1030.66867285,11,10.87566984,11.02101,10.20001,11.19999,94.7682936
2014-09-22,10.21,159.09319069,5,10.61432193,10.21,11.15,11.18999,14.98854018
2014-09-23,10.18999,4952.29678454,39,11.20053741,11.15,12.00011,12.5,442.14814009
2014-09-24,12.00011,954.64252425,54,12.26881563,12.00011,12.38,12.39,77.81048742
2014-09-25,11.75999,2096.86413321,16,11.84710624,12.00012,11.76001,12.14,176.99378154
2014-09-26,11.76,306.75998903,5,11.99277887,12.11028,11.76,12.14,25.5787247
2014-09-27,12.12998,144.00000005,2,12.12998286,12.12998,12.12999,12.12999,11.87141002
2014-09-28,11.05001,845.30383848,9,11.52908015,11.51007,11.10006,11.55,73.31927853
2014-09-29,11.2,678.82809432,17,11.5413392,11.78,11.33,11.85999,58.81709936
2014-09-30,11.22,3563.02996573,19,11.77146093,11.22,12.0,12.0,302.6837523
2014-10-01,11.33002,1220.36890908,13,12.00778674,12.0,12.01,12.19999,101.63146092
2014-10-02,11.50001,1026.33834025,14,11.99075822,12.0,12.0,12.01,85.5941152
2014-10-03,11.24,2092.55790768,21,11.36406139,11.92088,11.49741,11.98079,184.13820869
2014-10-04,10.5,2475.53162671,25,10.71793909,11.12,10.80666,11.12,230.97086167
2014-10-05,8.99999,3643.29193757,39,9.7714282,10.25,10.0,10.25,372.85152816
2014-10-06,9.29881,993.41180293,11,9.93967008,9.29881,10.00001,10.89,99.94414255
2014-10-07,9.5,1819.02900742,24,9.8815921,10.00001,10.0,10.02017,184.08258394
2014-10-08,10.0,2281.34951645,16,10.39425104,10.0,10.76445,10.7933,219.48185656
2014-10-09,10.05001,1745.84541255,16,10.66977067,10.05001,10.5,10.8,163.62539246
2014-10-10,9.18,3463.80402904,68,10.44147163,10.44999,10.46,10.79,331.73523342
2014-10-11,10.0,752.0001818,7,10.06651705,10.09,10.0,10.13602,74.70311511
2014-10-12,9.85,660.40572498,9,9.9995352,10.0,10.0,10.0,66.04364219
2014-10-13,9.17888,1943.56129451,29,9.87505837,9.99999,9.17888,10.08424,196.8151703
2014-10-14,9.71008,1855.78421751,28,10.4301592,9.99999,10.72,10.72,177.92482185
2014-10-15,10.032,950.05204101,14,10.14622043,10.10001,10.69,10.6999,93.63605371
2014-10-16,10.45001,1932.35369006,13,10.60419561,10.6833,10.45001,10.6999,182.22539081
2014-10-17,10.16,725.8517494,8,10.36869378,10.45,10.3,10.45,70.00416495
2014-10-18,10.16,439.61366521,6,10.29535602,10.17,10.29,10.3,42.70019067
2014-10-19,10.16,39.61019615,3,10.29065577,10.16,10.3,10.3,3.84914208
2014-10-20,9.96,2559.44489056,20,10.07363647,10.3,10.3,10.3,254.07358088
2014-10-21,10.29,7.56315,1,10.29,10.29,10.29,10.29,0.735
2014-10-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2014-10-23,9.47,2463.35786601,18,9.65267937,10.0,10.29,10.29,255.1993879
2014-10-24,9.479,52.06963756,4,9.54611817,10.29,10.0,10.29,5.4545352
2014-10-25,10.0,1504.0,10,10.22217175,10.0,10.5,10.5,147.13116123
2014-10-26,9.0,1628.07740105,12,9.46290013,9.55001,9.55001,9.55001,172.04846062
2014-10-27,9.80484,1028.26019692,15,10.062586,9.98,10.14,10.3,102.18647538
2014-10-28,9.74004,607.64118733,10,9.82306612,9.74005,10.0,10.14999,61.85860705
2014-10-29,9.75811,388.45129511,9,9.89104881,10.0,10.13999,10.15,39.27301366
2014-10-30,9.8021,449.53100782,8,9.98031113,9.8021,10.14,10.14,45.04178296
2014-10-31,9.65,87.34844437,8,9.72098843,9.7605,9.75798,9.7605,8.98555173
2014-11-01,9.45,547.83739202,7,9.5993309,9.5,9.58958,9.75798,57.07037271
2014-11-02,9.44999,369.11519367,9,9.458131,9.5,9.71722,9.71722,39.02622976
2014-11-03,9.0,819.40251969,12,9.31397353,9.45001,9.0,9.45002,87.97561181
2014-11-04,9.1,790.68770577,12,9.44061674,9.71721,9.13546,9.71722,83.75381899
2014-11-05,9.32491,50.61589019,6,9.52834896,9.32491,9.49,9.6,5.31213649
2014-11-06,9.19856,1706.10977667,14,9.62587153,9.19856,9.8,9.8,177.24210962
2014-11-07,9.44999,1129.09047924,16,9.76703771,9.8,9.99899,10.0,115.60214187
2014-11-08,9.05,1883.20441217,24,9.62235655,9.3,10.0,10.0,195.71135233
2014-11-09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2014-11-10,9.7,423.14758326,6,9.79016296,9.75,9.998,9.99999,43.22170989
2014-11-11,9.52111,235.25355987,10,9.97478298,9.998,10.0,10.0,23.5848299
2014-11-12,9.95003,3990.87539196,48,10.53394634,10.0,10.61001,11.5,378.85852667
2014-11-13,10.7,5685.34013001,45,11.46262173,11.0632,11.0,12.19,495.98950945
2014-11-14,10.22,3827.27107765,14,10.6539855,11.033,10.533,11.033,359.233742
2014-11-15,10.22002,500.75760753,14,10.54298983,10.82999,10.25935,10.82999,47.49673629
2014-11-16,10.25937,473.98526555,12,10.71435648,10.25937,10.76999,10.77,44.23833261
2014-11-17,10.5,1934.21735947,22,10.78529938,10.77,10.83,10.85,179.33830955
2014-11-18,10.22,576.4418567,22,10.7217714,10.85,10.22,11.08544,53.76367723
2014-11-19,10.22,293.44231286,7,10.28929338,10.34999,10.34999,10.34999,28.51919
2014-11-20,9.67524,2098.18031769,15,9.95611665,10.22,10.33999,10.33999,210.74284198
2014-11-21,9.5,1457.02553164,12,9.62220952,9.8,10.20861,10.35,151.42317668
2014-11-22,9.52,137.54209609,5,9.82092796,9.52,9.52001,10.15856,14.005
2014-11-23,9.531,1100.59854205,7,9.82623239,10.0,10.15893,10.15893,112.00615847
2014-11-24,9.531,2332.73491695,18,10.1510489,10.2,10.56999,10.67,229.80235254
2014-11-25,9.54,1206.24847428,9,9.6989668,10.6,10.0,10.6,124.36876
2014-11-26,9.60001,106.6972742,7,9.97706938,10.0,10.0,10.0,10.69425
2014-11-27,9.5,1966.38859012,21,9.83501556,10.0,10.0,10.0,199.93751685
2014-11-28,9.95999,1447.6951933,17,10.00079479,10.0,10.03719,10.0995,144.75801417
2014-11-29,9.77001,2160.21176201,15,10.28769466,10.00999,10.4,10.4,209.98015908
2014-11-30,9.51001,199.9964851,6,9.69467937,10.3,9.56,10.3,20.62951
2014-12-01,9.55999,838.64036174,10,9.71211095,9.56,10.23075,10.23075,86.3499569
2014-12-02,10.21,2278.6181065,11,10.2843485,10.21,10.4,10.4,221.5617359
2014-12-03,10.01003,271.93565168,6,10.28357134,10.4,10.05,10.4,26.44369769
2014-12-04,9.98,508.02817321,5,9.99892082,10.02001,9.98,10.02001,50.80830045
2014-12-05,10.0,228.23841697,10,10.22736742,10.23999,10.29999,10.399,22.3164386
2014-12-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2014-12-07,10.00001,104.53420453,1,10.00001,10.00001,10.00001,10.00001,10.45341
2014-12-08,10.01001,629.75837834,12,10.19410883,10.37999,10.02002,10.38,61.77669759
2014-12-09,9.7,968.20998582,18,10.07172138,10.02002,9.79999,10.28999,96.13153
2014-12-10,9.5,677.14019956,16,9.549821,9.79999,9.69999,10.2401,70.90606197
2014-12-11,9.51001,108.88927879,8,9.69619393,9.51001,9.53001,10.0,11.2301053
2014-12-12,9.60001,133.01586704,3,9.99087161,10.0,9.60001,10.0,13.31374
2014-12-13,9.60001,35.41688298,3,9.79018711,9.60001,10.0,10.0,3.61759
2014-12-14,9.60001,0.36816038,1,9.60001,9.60001,9.60001,9.60001,0.03835
2014-12-15,9.6,36.929856,3,9.6,9.6,9.6,9.6,3.84686
2014-12-16,9.25,5197.45972532,25,9.47765978,9.6,9.25,9.64149,548.39062
2014-12-17,8.6,2897.47103367,28,9.10117944,9.123,8.6,9.2377,318.36214764
2014-12-18,8.57999,1092.29892014,14,8.58374858,8.57999,8.58,8.67,127.25197043
2014-12-19,7.72445,1356.4322728,14,8.03693461,8.34999,7.72445,8.35,168.77483003
2014-12-20,7.96007,13.72516811,4,8.45414067,8.2,7.96007,8.5,1.62348471
2014-12-21,7.96,11.087484,1,7.96,7.96,7.96,7.96,1.3929
2014-12-22,8.00001,361.69995473,7,8.5126609,8.5,8.54,8.54001,42.48964678
2014-12-23,8.0,162.17506,3,8.00268936,8.00436,8.0,8.00436,20.26507
2014-12-24,5.0,1477.9486482,20,6.65409588,8.05385,8.18,8.18,222.11111379
2014-12-25,7.40862,1890.22975262,30,8.83403917,7.40862,10.0,10.0,213.97117639
2014-12-26,8.133,944.38906021,15,8.58055778,8.16061,8.5,9.46999,110.0615
2014-12-27,8.1777,1417.2364962,12,9.37406792,8.5,8.43431,9.9,151.18692421
2014-12-28,8.23977,226.93961478,7,8.29161571,8.43003,8.2969,8.43003,27.36977
2014-12-29,7.99999,460.25764097,12,8.31428148,8.24,7.99999,8.4,55.3574764
2014-12-30,7.6,542.33944041,6,8.02773866,7.99999,8.34029,8.34029,67.55818335
2014-12-31,7.90001,389.33661377,3,8.11499012,8.11898,7.90001,8.12031,47.97746
